,CVEGEO,CARR-KM,LINCARR,RED-KM,LINRED,AREAKM ,DENSCARR,DENSRED,Num_thefts,_merge
707,15052,62.7416443,87,67.43215443,262,209.95,0.29884088735413195,0.32118196918313885,0.0,left_only
708,15053,1.25873198,12,23.41782673,260,14.02,0.08978116833095579,1.6703157439372327,23.0,both
709,15054,12.9501464,60,164.52100724000002,1806,67.54,0.19174039680189514,2.4359047562925675,0.0,left_only
710,15055,11.55957223,46,16.902258699999997,199,11.72,0.9863116237201365,1.4421722440273035,0.0,left_only
711,15056,79.65401354,177,94.44233083,392,235.76,0.3378605935697319,0.40058674427383784,0.0,left_only
712,15057,81.60199533999999,184,223.09714973000004,1337,157.93,0.5166972414360792,1.412633126891661,0.0,left_only
713,15058,7.37729645,24,118.78486840000001,1309,63.27,0.11660022838628102,1.8774279816658763,0.0,left_only
714,15059,34.42640219,76,50.4166218,418,54.7,0.6293674989031078,0.921693268738574,22.0,both
715,15060,45.20852012,99,217.14107715000003,1457,232.53,0.19442016135552403,0.9338196239194944,0.0,left_only
716,15061,67.61804351,122,25.16003223,339,82.62,0.8184222162914548,0.304527139070443,3.0,both
717,15062,99.56979767,260,54.34393685,724,138.7,0.7178788584715213,0.39180920583994233,0.0,left_only
718,15063,113.59316396,201,42.333348289999996,373,385.86,0.2943895816099103,0.1097116785621728,0.0,left_only
719,15064,86.29890506999999,146,62.15676156,386,147.12,0.5865885336460032,0.422490222675367,0.0,left_only
720,15065,36.98764368,101,136.2311236,664,141.91,0.2606415592981467,0.9599825495032062,147.0,both
721,15066,45.6428182,22,29.852505929999992,96,157.04,0.29064453769740195,0.19009491804635759,0.0,left_only
722,15067,53.761704380000005,121,78.48596155999999,593,114.53,0.4694115461451149,0.6852873619139089,0.0,left_only
723,15068,38.93279582,60,19.46564041,195,47.38,0.8217137150696496,0.4108408697762769,1.0,both
724,15069,2.4599999999999997e-06,1,7.8912781700000005,52,3.16,7.784810126582277e-07,2.49723992721519,4.0,both
725,15070,4.57443668,41,76.57298181,1109,37.47,0.12208264424873232,2.0435810464371498,0.0,left_only
726,15071,123.81928322,198,50.24843915,351,126.69,0.977340620569895,0.39662514128976245,31.0,both
727,15072,13.32783701,71,8.002883840000003,119,22.99,0.5797232279251849,0.34810282035667695,0.0,left_only
728,15073,18.32567283,66,11.602521250000002,224,25.3,0.7243348944664031,0.45859767786561273,0.0,left_only
729,15074,131.83594064,233,258.23565358,946,368.68,0.35758907627210584,0.7004330410654226,0.0,left_only
730,15075,44.498609519999995,111,53.56097736,470,69.94,0.6362397700886474,0.7658132307692308,2.0,both
731,15076,1.78516315,9,51.72800296,477,20.98,0.08508880600571973,2.465586413727359,0.0,left_only
732,15077,28.6876039,31,71.29120777,160,130.77,0.2193745040911524,0.5451648525655731,0.0,left_only
733,15078,23.19231491,31,54.199141499999996,132,104.04,0.22291729056132256,0.520945227797001,0.0,left_only
734,15079,96.97009839,150,42.99645751999999,288,146.59,0.6615055487413876,0.2933109865611569,20.0,both
735,15080,153.73124405000002,114,208.28855438999997,422,566.15,0.2715380094497925,0.3679034785657511,0.0,left_only
736,15081,93.54648325000001,501,146.61501708000003,1786,156.87,0.596331250398419,0.9346275073627847,7.0,both
737,15082,129.74841762,131,360.62624336,707,668.41,0.19411501566403855,0.5395284980176838,0.0,left_only
738,15083,10.841930360000001,38,19.56773713,171,29.24,0.3707910519835842,0.6692112561559508,0.0,left_only
739,15084,57.00710875,126,111.44164041,745,164.61,0.34631619433813254,0.6770040727173319,2.0,both
740,15085,155.44836371,244,108.72497655999999,582,356.24,0.43635853275881425,0.3052014837188412,0.0,left_only
741,15086,174.90447199,137,163.66716031,427,568.31,0.3077624394960497,0.28798923177491165,0.0,left_only
742,15087,122.21122198,277,149.63131548,978,186.34,0.6558507136417302,0.8030015857035527,0.0,left_only
743,15088,62.30686092,129,94.99096236999999,518,164.64,0.37844303279883384,0.576961627611759,0.0,left_only
744,15089,7.22217403,17,17.93218799,144,37.96,0.19025748234984194,0.47239694388830344,0.0,left_only
745,15090,93.41589028000001,311,88.75185017000001,906,211.06,0.4426034790107079,0.4205053073533593,0.0,left_only
746,15091,16.6250833,39,33.450336500000006,362,31.05,0.5354294138486312,1.0773055233494366,31.0,both
747,15092,58.904682460000004,206,85.91189538,850,83.2,0.707988971875,1.0325948963942309,31.0,both
748,15093,42.822587,69,104.50067613,461,178.91,0.23935267452909284,0.5840963396679895,32.0,both
749,15094,32.350223310000004,60,24.5637725,202,43.12,0.7502370897495363,0.5696607722634508,0.0,left_only
750,15095,65.38315216,158,132.63242553,1017,207.12,0.3156776369254538,0.6403651290556199,0.0,left_only
751,15096,23.008569329999997,29,42.14781579,237,122.47,0.18787106499550907,0.3441480835306606,0.0,left_only
752,15097,41.32486183,60,79.39421371000002,222,145.46,0.28409777141482195,0.54581475120308,0.0,left_only
753,15098,4.55379011,9,6.47473421,75,24.73,0.1841403198544278,0.26181699191265667,0.0,left_only
754,15099,116.06182833,239,339.04242226,2643,428.11,0.27110282013968373,0.7919516532199669,0.0,left_only
755,15100,12.77827941,58,35.4889282,421,16.3,0.7839435220858895,2.177234858895705,60.0,both
756,15101,60.20307359,225,77.39101357,777,131.78,0.4568452996661102,0.5872743479283654,0.0,left_only
757,15102,52.40922258,91,37.161599499999994,162,166.74,0.31431703598416694,0.22287153352524885,0.0,left_only
758,15103,25.76146056,85,34.071846640000004,382,160.17,0.16083823787226073,0.2127230232877568,0.0,left_only
759,15104,25.96226253,76,224.36130246000002,1387,80.35,0.3231146550093342,2.7922999683883014,12.0,both
760,15105,155.29758366000002,114,296.56430984,515,788.59,0.19693070373704968,0.37606907244575766,0.0,left_only
761,15106,147.7123201,471,737.51245278,7634,426.81,0.3460844874768632,1.727964323188304,19.0,both
762,15107,30.218421009999997,34,33.60796152,177,90.15,0.33520156417082636,0.3728004605657238,0.0,left_only
763,15108,26.992412939999998,87,34.679411550000005,352,26.77,1.0083082906238325,1.2954580332461714,1.0,both
764,15109,16.62497255,48,107.99889943,1283,66.04,0.2517409532101756,1.6353558363113263,12.0,both
765,15110,116.36464977,153,174.03953226000002,685,400.84,0.2903019902454845,0.4341870378704721,0.0,left_only
766,15111,160.40214165999998,238,120.48248931,554,309.55,0.518178457955096,0.38921818546276854,0.0,left_only
767,15112,116.08611406000001,178,212.24948813,687,303.31,0.38273091576275103,0.6997774162737793,0.0,left_only
768,15113,101.77571520000001,181,90.07722871,432,226.1,0.4501358478549315,0.39839552724458205,0.0,left_only
769,15114,184.02903432,303,196.85781450000002,696,424.8,0.4332133576271186,0.46341293432203395,0.0,left_only
770,15115,31.5201557,111,50.40163966,374,53.51,0.5890516856662307,0.9419106645486826,0.0,left_only
771,15116,16.527648969999998,12,7.6469784200000035,47,66.69,0.24782799475183684,0.11466454370970167,0.0,left_only
772,15117,81.18738956,60,192.76288839000003,368,292.12,0.27792478967547585,0.6598756962549638,0.0,left_only
773,15118,98.97684736,341,207.00367215,1452,310.35,0.3189200817141936,0.6670007158047365,0.0,left_only
774,15119,46.72959653,38,45.27995129000001,145,202.35,0.2309345022485792,0.22377045361996545,0.0,left_only
775,15120,92.52622452,218,194.46035509000004,1574,223.64,0.413728423001252,0.8695240345644788,2.0,both
776,15121,45.143568679999994,194,198.73178595,1968,110.08,0.4100978259447674,1.805339625272529,6.0,both
777,15122,25.45450305,219,55.02983197,839,46.66,0.5455315698671239,1.1793791678096872,0.0,left_only
778,15123,63.53168907,58,290.09026385,357,702.92,0.0903825315398623,0.4126931426762647,0.0,left_only
779,15124,117.95788399,194,342.30040612,720,478.51,0.24651080226118577,0.715346400534994,0.0,left_only
780,15125,0.61524788,3,8.05106173,78,9.04,0.06805839380530974,0.8906041736725665,3.0,both
781,16001,47.144532489999996,64,37.27084345,276,176.32,0.26738051548321234,0.21138182537431943,0.0,left_only
782,16002,64.54859187,67,387.91627250000005,639,1396.87,0.04620944817341628,0.2777039184032874,0.0,left_only
783,16003,106.85669349000001,215,17.28252059,377,159.52,0.6698639260907724,0.10834077601554663,0.0,left_only
784,16004,68.32755611,136,22.48566760999999,254,240.29,0.2843545553705939,0.09357720924715963,0.0,left_only
785,16005,20.368877530000002,22,26.56896954,153,76.84,0.2650816961218116,0.34577003565851117,0.0,left_only
786,16006,128.72016289,243,332.48618485,1417,1640.27,0.07847498453913077,0.20270210687874557,0.0,left_only
787,16007,11.190667509999999,21,5.272601040000001,52,58.42,0.19155541783635738,0.09025335570010272,0.0,left_only
788,16008,253.13459958,318,354.7984062999999,874,2264.23,0.11179721122854128,0.1566971581067294,0.0,left_only
789,16009,137.11993714,168,104.38385762,661,695.18,0.19724378886043903,0.15015371216087922,0.0,left_only
790,16010,235.73296746000003,145,67.93346823,401,3434.36,0.06863956238134616,0.019780532102051038,0.0,left_only
791,16011,33.9259626,55,12.363307059999999,165,67.7,0.501122047267356,0.18261901122599702,0.0,left_only
792,16012,114.84701754,156,65.55383275999999,649,922.36,0.12451430844789453,0.07107185129450538,0.0,left_only
793,16013,68.10989732,36,52.57726843,163,918.04,0.0741905552263518,0.0572712174088275,0.0,left_only
794,16014,62.221154199999994,110,35.34093312000001,316,365.96,0.1700217351623128,0.09657048070827416,0.0,left_only
795,16015,95.57610246,114,507.68286950000004,721,2826.34,0.03381620840380138,0.17962554735099104,0.0,left_only
796,16016,134.56362424,182,13.845417629999982,316,393.68,0.3418096531192847,0.0351692177148953,0.0,left_only
797,16017,175.62820584000002,254,71.11183195999998,506,378.87,0.4635579640509938,0.18769454419721798,0.0,left_only
798,16018,96.63098708999999,177,13.160134030000002,281,173.28,0.5576580510734072,0.07594721854801478,40.0,both
799,16019,73.84886511,61,34.938310599999994,210,505.02,0.1462295851847452,0.0691820335828284,0.0,left_only
800,16020,61.08855434,101,27.397467340000002,334,254.4,0.24012796517295598,0.10769444709119498,88.0,both
801,16021,54.48266189,69,11.141986919999995,197,233.76,0.23307093553216976,0.04766421509240245,0.0,left_only
802,16022,91.93649165,122,17.220547449999998,297,323.04,0.2845978567669638,0.05330778680658741,0.0,left_only
803,16023,38.44610443,48,7.929002229999998,117,152.07,0.25281846800815416,0.05214047629381205,0.0,left_only
804,16024,24.57727939,43,21.310483129999998,205,222.36,0.11052922913293757,0.09583775467710018,0.0,left_only
805,16025,49.62542654999999,141,19.39700243,288,304.63,0.16290393772773526,0.06367397311492631,0.0,left_only
806,16026,114.91907451,86,127.09592269999999,294,1022.07,0.11243757718160204,0.1243514854168501,0.0,left_only
807,16027,80.12267664000001,63,17.136392429999994,121,192.3,0.4166545847113885,0.0891128051482059,0.0,left_only
808,16028,107.33123841000001,197,8.928921489999993,271,229.42,0.4678373219858775,0.03891954271641528,0.0,left_only
809,16029,82.16149543,67,79.76525107000002,187,1109.05,0.07408276942428205,0.07192214153554846,0.0,left_only
810,16030,98.08658765,169,17.2982255,325,304.16,0.32248352067990527,0.05687212486849027,3.0,both
811,16031,108.06310759,159,95.12960177000001,316,423.61,0.25510046408252873,0.22456882927692925,0.0,left_only
812,16032,50.17417185,89,9.66417927,180,243.98,0.20564870829576196,0.039610538855643904,0.0,left_only
813,16033,80.13138673,136,56.73776383000001,296,367.31,0.21815737859029158,0.15446833418638212,0.0,left_only
814,16034,210.54818753,435,150.25362066000002,1171,1143.4,0.18414219654539093,0.13140949856568132,0.0,left_only
815,16035,239.44772448999998,193,109.33067356000002,528,1952.02,0.12266663481419247,0.05600899251032265,0.0,left_only
816,16036,29.78107439,66,16.219436679999998,211,96.21,0.309542400893878,0.16858368859785883,0.0,left_only
817,16037,105.65484129,130,13.268576220000003,231,200.54,0.5268517068415278,0.06616423765832255,0.0,left_only
818,16038,189.77742968,203,104.95833640999999,746,2057.29,0.09224631903134707,0.05101776434532807,0.0,left_only
819,16039,34.363661699999994,79,18.447242120000002,183,79.11,0.4343782290481607,0.2331847063582354,0.0,left_only
820,16040,54.23077146000001,80,20.960988689999997,219,176.46,0.3073261445086705,0.1187860630737844,0.0,left_only
821,16041,34.285331729999996,72,25.830142780000003,204,126.65,0.27070929119620996,0.20394901523884723,0.0,left_only
822,16042,41.93210466,140,6.536854660000005,207,123.91,0.3384077528851586,0.05275485965620212,0.0,left_only
823,16043,29.74703595,73,27.36252486,285,118.7,0.25060687405223253,0.23051832232518954,0.0,left_only
824,16044,86.45068792,130,10.762839720000004,236,194.49,0.44449939801532207,0.055338782045349394,0.0,left_only
825,16045,45.353645969999995,64,61.15041317,421,243.23,0.18646402980717838,0.2514098309007935,0.0,left_only
826,16046,49.51373154,63,7.3569727700000005,111,140.99,0.35118612341300803,0.05218081261082346,0.0,left_only
827,16047,55.078509409999995,78,25.858808740000008,156,265.49,0.20745982677313643,0.09740031165015633,0.0,left_only
828,16048,37.633361199999996,94,11.84755786,161,72.67,0.5178665363974129,0.16303230851795789,0.0,left_only
829,16049,74.26484468,83,30.155201990000002,226,1019.65,0.07283366319815623,0.029574071485313592,0.0,left_only
830,16050,263.52224285,448,216.30228152,1229,697.7,0.3777013657015909,0.3100219027089007,0.0,left_only
831,16051,41.79034062,57,4.098977930000001,104,233.04,0.17932689933058704,0.017589160358736703,0.0,left_only
832,16052,166.96459066,344,151.41421891,1455,1150.27,0.1451525212863067,0.13163363289488553,0.0,left_only
833,16053,427.14781834,838,542.0218918200001,5542,1192.43,0.3582162628749696,0.4545523777664098,7.0,both
834,16054,68.59994771,162,9.01059087,229,183.39,0.3740659125906538,0.04913349075740226,0.0,left_only
835,16055,89.787572,152,40.84759095,419,377.57,0.23780377678311307,0.10818547805704902,0.0,left_only
836,16056,61.69348814,74,19.328676120000004,270,304.15,0.20283902068058526,0.0635498146309387,0.0,left_only
837,16057,31.175993979999998,18,20.239602209999997,130,545.52,0.05714913106760522,0.037101485206775184,0.0,left_only
838,16058,25.203855070000003,32,20.22329933,157,234.99,0.10725501114941062,0.08606025503212902,0.0,left_only
839,16059,54.13242619,85,43.04249247,180,330.4,0.16383906231840195,0.13027388762106537,0.0,left_only
840,16060,44.36141541,111,11.012052109999997,250,76.91,0.5767964557274737,0.1431810182030945,0.0,left_only
841,16061,44.23636038,63,21.390208259999998,152,142.26,0.3109543116828343,0.15035996246309574,0.0,left_only
842,16062,51.41353359,71,14.51178007,202,170.37,0.3017757444972706,0.08517802471092328,0.0,left_only
843,16063,127.12103304,215,16.474429350000005,356,289.25,0.4394849889023336,0.05695567623163355,0.0,left_only
844,16064,90.12475177,122,105.33239348,441,503.37,0.1790427553688142,0.20925441222162622,0.0,left_only
845,16065,64.81076808,79,15.428092349999998,299,244.17,0.2654329691608306,0.06318586374247451,0.0,left_only
846,16066,162.20310568000002,366,87.55775647999998,1002,438.54,0.36987072029917456,0.19965740064760334,0.0,left_only
847,16067,120.21690009,196,25.19437396000001,319,371.25,0.3238165658989899,0.0678636335622896,0.0,left_only
848,16068,73.32993913,111,26.943517470000007,295,331.81,0.22099978641391158,0.08120164392272688,0.0,left_only
849,16069,133.91097397,439,82.14311251000001,1127,284.74,0.4702921049729577,0.2884846263608907,2.0,both
850,16070,34.446435210000004,47,19.79471627,320,192.67,0.17878463284372245,0.10273896439507967,0.0,left_only
851,16071,184.46694674000003,425,48.29691519999999,886,718.94,0.2565818381784294,0.06717794975936793,0.0,left_only
852,16072,68.02557586,67,16.909224020000007,149,234.86,0.28964308890402796,0.07199703661755942,0.0,left_only
853,16073,49.91180379,128,35.20588600999999,389,213.35,0.23394330344504335,0.16501469889852352,0.0,left_only
854,16074,47.15601427,62,7.8107998599999995,140,131.1,0.3596949982456141,0.059578946300533946,0.0,left_only
855,16075,118.94323054,164,35.88886453999999,519,480.92,0.24732435860434168,0.07462543570656241,0.0,left_only
856,16076,30.3962851,61,34.45888068,473,128.11,0.23726707595035515,0.268978851611896,0.0,left_only
857,16077,63.516094790000004,78,109.76021403,379,467.91,0.13574425592528477,0.2345754825286914,0.0,left_only
858,16078,35.61343353,62,28.987807999999998,188,104.09,0.3421407775002402,0.2784879239119992,0.0,left_only
859,16079,164.44462041999998,215,81.05439486,559,487.86,0.3370733825687697,0.16614273533390728,0.0,left_only
860,16080,60.09978138,64,36.15713280999999,201,250.3,0.24011099232920496,0.14445518501797838,0.0,left_only
861,16081,66.14326959,59,13.74905743,111,267.96,0.2468400865427676,0.051310111322585464,0.0,left_only
862,16082,203.49736465,328,156.98364185000003,1139,786.82,0.2586326792023589,0.19951658810147177,0.0,left_only
863,16083,146.50255968000002,162,77.65830784999999,338,714.25,0.20511383924396223,0.10872706734336715,0.0,left_only
864,16084,68.06535305,116,20.395765469999997,310,316.06,0.21535579652597608,0.06453130883376573,0.0,left_only
865,16085,94.97648887,201,29.598821649999998,396,385.15,0.24659610247955344,0.07685011463066338,0.0,left_only
